season,playerId,firstName,lastName,avgPoints,avgRebounds,avgAssists
2008-09,1502,"Adonal","Foyle",0.42,0.65,0.03
2008-09,1503,"Tracy","McGrady",13.63,3.85,4.38
2008-09,1506,"Austin","Croshere",1.67,1.42,0.38
2008-09,1510,"Brevin","Knight",2.31,1.13,2.44
2008-09,1515,"Anthony","Parker",10.45,3.87,3.28
2008-09,1517,"Bobby","Jackson",7.29,2.74,1.96
2008-09,1521,"Jacque","Vaughn",1.02,0.34,0.86
2008-09,1533,"Anthony","Johnson",5.26,1.84,2.50
2008-09,1536,"Stephen","Jackson",18.25,4.52,5.69
2008-09,1548,"Mark","Blount",1.41,0.73,0.07
2008-09,1563,"Kevin","Ollie",3.74,1.39,2.17
2008-09,1630,"Mikki","Moore",3.54,3.31,0.68
2008-09,1710,"Mike","Bibby",14.89,3.52,4.96
2008-09,1712,"Antawn","Jamison",21.96,8.79,1.87
2008-09,1713,"Vince","Carter",20.52,5.06,4.64
2008-09,1716,"Larry","Hughes",9.28,2.30,1.72
2008-09,1717,"Dirk","Nowitzki",25.54,8.30,2.40
2008-09,1718,"Paul","Pierce",20.47,5.64,3.63
2008-09,1723,"Matt","Harpring",3.85,1.71,0.39
2008-09,1725,"Rasho","Nesterovic",6.14,3.12,1.42
2008-09,1729,"Ricky","Davis",4.83,1.25,1.71
2008-09,1730,"Brian","Skinner",2.74,2.60,0.35
2008-09,1731,"Tyronn","Lue",2.18,0.55,0.71
2008-09,1733,"Al","Harrington",19.33,5.99,1.34
2008-09,1737,"Nazr","Mohammed",1.35,1.03,0.10
2008-09,1740,"Rashard","Lewis",17.51,5.66,2.56
2008-09,1744,"Jerome","James",0.12,0.06,0.00
2008-09,1747,"Rafer","Alston",11.39,2.87,5.14
2008-09,1749,"Cuttino","Mobley",10.07,1.93,0.80
2008-09,1752,"Sean","Marks",2.87,2.79,0.21
2008-09,1761,"Greg","Buckner",1.89,1.59,0.70
2008-09,1763,"Ryan","Bowen",0.84,0.43,0.16
2008-09,1766,"Maceo","Baston",1.02,0.79,0.11
2008-09,1800,"Damon","Jones",0.94,0.17,0.20
2008-09,1802,"Brad","Miller",10.79,7.08,3.04
2008-09,1853,"Anthony","Carter",5.02,2.50,4.44
2008-09,1882,"Elton","Brand",13.76,8.76,1.28
2008-09,1883,"Steve","Francis",0.00,0.00,0.00
2008-09,1884,"Baron","Davis",13.83,3.40,7.16
2008-09,1885,"Lamar","Odom",11.06,7.96,2.55
2008-09,1887,"Wally","Szczerbiak",6.89,3.09,1.09
2008-09,1888,"Richard","Hamilton",16.55,2.80,4.01
2008-09,1889,"Andre","Miller",16.30,4.49,6.51
2008-09,1890,"Shawn","Marion",12.38,8.18,1.93
2008-09,1891,"Jason","Terry",19.55,2.39,3.39
2008-09,1894,"Corey","Maggette",14.84,4.41,1.44
2008-09,1897,"Metta","World Peace",16.18,4.92,3.14
2008-09,1899,"James","Posey",8.56,4.64,1.05
2008-09,1902,"Jeff","Foster",5.87,6.60,1.69
2008-09,1903,"Kenny","Thomas",0.17,0.43,0.03
2008-09,1904,"Devean","George",2.63,1.39,0.27
2008-09,1905,"Andrei","Kirilenko",11.41,4.69,2.57
2008-09,1913,"Michael","Ruffin",0.21,0.38,0.00
2008-09,1916,"Calvin","Booth",0.52,0.35,0.00
2008-09,1922,"Francisco","Elson",2.60,2.97,0.42
2008-09,1938,"Manu","Ginobili",15.52,4.50,3.57
2008-09,1952,"Raja","Bell",11.93,3.63,2.12
2008-09,2030,"Kenyon","Martin",9.99,5.13,1.71
2008-09,2031,"Stromile","Swift",1.77,1.31,0.09
2008-09,2032,"Darius","Miles",2.31,1.10,0.33
2008-09,2034,"Mike","Miller",9.89,6.62,4.47
2008-09,2036,"Chris","Mihm",0.60,0.57,0.17
2008-09,2037,"Jamal","Crawford",16.84,2.54,3.79
2008-09,2038,"Joel","Przybilla",5.46,8.74,0.33
2008-09,2039,"Keyon","Dooling",9.59,1.99,3.46
2008-09,2041,"Etan","Thomas",2.16,1.78,0.16
2008-09,2045,"Hedo","Turkoglu",16.18,5.13,4.69
2008-09,2046,"Desmond","Mason",7.54,4.03,1.18
2008-09,2047,"Quentin","Richardson",8.94,3.89,1.43
2008-09,2048,"Jamaal","Magloire",2.48,3.47,0.34
2008-09,2049,"Speedy","Claxton",2.50,0.00,1.50
2008-09,2050,"Morris","Peterson",3.41,1.50,0.29
2008-09,2052,"DeShawn","Stevenson",3.98,1.43,1.85
2008-09,2058,"Mark","Madsen",0.11,0.33,0.07
2008-09,2059,"Eduardo","Najera",2.08,1.76,0.50
2008-09,2060,"Marko","Jaric",1.68,0.80,0.91
2008-09,2063,"Jake","Voskuhl",0.59,1.00,0.14
2008-09,2067,"Eddie","House",8.53,1.94,1.14
2008-09,2072,"Michael","Redd",21.18,3.24,2.67
2008-09,2073,"Brian","Cardinal",2.64,1.97,1.06
2008-09,2078,"Jason","Hart",0.97,0.57,0.60
2008-09,2109,"Eddie","Gill",1.56,0.44,1.22
2008-09,2124,"Malik","Allen",2.29,1.51,0.51
2008-09,2137,"Ime","Udoka",3.52,2.28,0.66
2008-09,2198,"Kwame","Brown",2.96,3.54,0.39
2008-09,2199,"Tyson","Chandler",8.45,8.36,0.47
2008-09,2200,"Pau","Gasol",18.86,9.63,3.51
2008-09,2201,"Eddy","Curry",0.15,0.12,0.00
2008-09,2202,"Jason","Richardson",16.38,4.31,1.97
2008-09,2203,"Shane","Battier",7.03,4.60,2.21
2008-09,2205,"DeSagana","Diop",2.13,3.41,0.40
2008-09,2207,"Joe","Johnson",21.37,4.38,5.76
2008-09,2209,"Vladimir","Radmanovic",6.59,2.71,0.99
2008-09,2210,"Richard","Jefferson",19.60,4.56,2.43
2008-09,2211,"Troy","Murphy",13.18,10.90,2.18
2008-09,2215,"Jason","Collins",0.75,0.92,0.14
2008-09,2216,"Zach","Randolph",17.35,8.40,1.72
2008-09,2217,"Brendan","Haywood",3.05,2.32,0.42
2008-09,2222,"Gerald","Wallace",16.19,7.58,2.59
2008-09,2223,"Samuel","Dalembert",6.38,8.55,0.22
2008-09,2225,"Tony","Parker",21.66,3.05,6.79
2008-09,2226,"Will","Solomon",3.42,0.83,1.73
2008-09,2229,"Mike","James",7.38,1.85,2.79
2008-09,2230,"Maurice","Evans",7.17,3.04,0.68
2008-09,2239,"Trenton","Hassell",2.52,1.90,0.66
2008-09,2240,"Gilbert","Arenas",2.89,1.00,2.22
2008-09,2243,"Brian","Scalabrine",2.57,0.94,0.34
2008-09,2246,"Mehmet","Okur",16.78,7.63,1.64
2008-09,2248,"Earl","Watson",5.46,2.23,4.77
2008-09,2250,"Bobby","Simmons",7.13,3.55,1.18
2008-09,2260,"Jarron","Collins",0.71,0.66,0.13
2008-09,2294,"Charlie","Bell",8.27,1.89,2.13
2008-09,2365,"Chris","Andersen",6.11,5.97,0.42
2008-09,2397,"Yao","Ming",18.93,9.51,1.71
2008-09,2399,"Mike","Dunleavy",15.06,3.78,2.44
2008-09,2400,"Drew","Gooden",9.76,5.84,0.77
2008-09,2403,"Nene","Hilario",13.70,7.29,1.32
2008-09,2404,"Chris","Wilcox",5.81,3.60,0.61
2008-09,2405,"Amar'e","Stoudemire",21.40,8.11,1.96
2008-09,2406,"Caron","Butler",16.98,5.05,3.54
2008-09,2407,"Jared","Jeffries",4.55,3.55,1.23
2008-09,2408,"Melvin","Ely",1.45,0.96,0.27
2008-09,2410,"Fred","Jones",7.13,2.38,3.55
2008-09,2413,"Juan","Dixon",3.18,0.82,1.44
2008-09,2416,"Kareem","Rush",0.69,0.19,0.19
2008-09,2419,"Tayshaun","Prince",14.18,5.80,3.09
2008-09,2420,"Nenad","Krstic",9.67,5.50,0.63
2008-09,2422,"John","Salmons",17.85,4.11,3.07
2008-09,2427,"Roger","Mason Jr.",11.82,3.06,2.11
2008-09,2429,"Dan","Gadzuric",3.43,3.23,0.49
2008-09,2430,"Carlos","Boozer",16.19,10.41,2.14
2008-09,2436,"Flip","Murray",12.18,2.10,1.98
2008-09,2440,"Matt","Barnes",9.85,5.26,2.65
2008-09,2443,"Darius","Songaila",6.90,2.77,1.15
2008-09,2446,"Rasual","Butler",11.24,3.30,0.91
2008-09,2449,"Luis","Scola",12.73,8.78,1.50
2008-09,2484,"Devin","Brown",4.00,1.45,0.66
2008-09,2501,"Reggie","Evans",3.23,4.46,0.32
2008-09,2544,"LeBron","James",28.10,7.48,7.16
2008-09,2545,"Darko","Milicic",5.20,4.13,0.53
2008-09,2546,"Carmelo","Anthony",18.57,5.56,2.74
2008-09,2547,"Chris","Bosh",21.29,9.40,2.33
2008-09,2548,"Dwyane","Wade",30.20,5.04,7.46
2008-09,2549,"Chris","Kaman",11.30,7.48,1.39
2008-09,2550,"Kirk","Hinrich",9.67,2.37,3.79
2008-09,2551,"T.J.","Ford",14.18,3.32,5.03
2008-09,2553,"Jarvis","Hayes",8.70,3.61,0.73
2008-09,2554,"Mickael","Pietrus",8.64,2.98,1.10
2008-09,2555,"Nick","Collison",7.79,6.52,0.88
2008-09,2556,"Marcus","Banks",1.00,0.32,0.50
2008-09,2557,"Luke","Ridnour",9.17,2.91,4.87
2008-09,2561,"David","West",20.69,8.39,2.25
2008-09,2562,"Sasha","Pavlovic",4.07,1.69,0.96
2008-09,2563,"Dahntay","Jones",5.23,2.05,0.95
2008-09,2564,"Boris","Diaw",13.23,5.33,4.11
2008-09,2566,"Travis","Outlaw",12.77,4.09,1.02
2008-09,2567,"Brian","Cook",0.95,0.41,0.06
2008-09,2570,"Kendrick","Perkins",8.42,8.04,1.25
2008-09,2571,"Leandro","Barbosa",12.90,2.35,2.10
2008-09,2572,"Josh","Howard",15.86,4.46,1.41
2008-09,2574,"Jason","Kapono",7.98,1.99,1.28
2008-09,2575,"Luke","Walton",4.41,2.43,2.39
2008-09,2581,"Steve","Blake",10.97,2.51,5.04
2008-09,2584,"Willie","Green",8.35,1.54,1.93
2008-09,2585,"Zaza","Pachulia",6.17,5.59,0.73
2008-09,2586,"Keith","Bogans",5.06,2.81,0.89
2008-09,2588,"Matt","Bonner",8.13,4.71,1.00
2008-09,2590,"Mo","Williams",17.60,3.40,4.01
2008-09,2592,"James","Jones",3.67,1.35,0.43
2008-09,2594,"Kyle","Korver",8.81,3.23,1.71
2008-09,2605,"Marquis","Daniels",12.86,4.35,2.00
2008-09,2617,"Udonis","Haslem",10.59,8.24,1.13
2008-09,2624,"Quinton","Ross",3.31,1.57,0.59
2008-09,2669,"Linton","Johnson",0.50,0.44,0.11
2008-09,2679,"Matt","Carroll",2.16,0.91,0.36
2008-09,2694,"Josh","Powell",3.05,2.15,0.33
2008-09,2730,"Dwight","Howard",20.30,13.66,1.40
2008-09,2731,"Emeka","Okafor",13.23,10.09,0.65
2008-09,2732,"Ben","Gordon",20.72,3.45,3.40
2008-09,2733,"Shaun","Livingston",2.63,1.04,0.74
2008-09,2734,"Devin","Harris",20.14,3.16,6.52
2008-09,2736,"Luol","Deng",11.69,5.00,1.59
2008-09,2738,"Andre","Iguodala",18.79,5.74,5.29
2008-09,2740,"Andris","Biedrins",11.14,10.50,1.83
2008-09,2741,"Robert","Swift",1.37,1.41,0.14
2008-09,2742,"Sebastian","Telfair",9.22,1.59,4.29
2008-09,2743,"Kris","Humphries",2.71,1.67,0.24
2008-09,2744,"Al","Jefferson",23.12,10.96,1.58
2008-09,2746,"Josh","Smith",15.55,7.22,2.45
2008-09,2747,"JR","Smith",15.04,3.62,2.77
2008-09,2748,"Dorell","Wright",0.95,1.05,0.11
2008-09,2749,"Jameer","Nelson",15.95,3.30,5.14
2008-09,2753,"Delonte","West",11.73,3.17,3.53
2008-09,2754,"Tony","Allen",7.64,2.21,1.40
2008-09,2755,"Kevin","Martin",22.39,3.27,2.46
2008-09,2756,"Sasha","Vujacic",5.62,1.65,1.38
2008-09,2757,"Beno","Udrih",10.53,2.89,4.50
2008-09,2760,"Anderson","Varejao",8.57,7.17,1.00
2008-09,2767,"Royal","Ivey",2.57,0.93,0.52
2008-09,2768,"Chris","Duhon",11.00,3.08,7.08
2008-09,2772,"Trevor","Ariza",8.89,4.29,1.77
2008-09,2788,"DJ","Mbenga",1.49,0.76,0.22
2008-09,2804,"Andres","Nocioni",10.84,4.51,1.27
2008-09,2810,"Andre","Brown",1.00,3.00,0.25
2008-09,2824,"Desmon","Farmer",1.44,0.67,0.22
2008-09,2863,"Damien","Wilkins",2.76,0.89,0.47
2008-09,101106,"Andrew","Bogut",11.72,10.25,2.00
2008-09,101107,"Marvin","Williams",13.41,6.06,1.29
2008-09,101108,"Chris","Paul",21.72,5.27,10.50
2008-09,101109,"Raymond","Felton",14.17,3.78,6.74
2008-09,101110,"Martell","Webster",0.00,0.00,0.00
2008-09,101111,"Charlie","Villanueva",16.21,6.67,1.76
2008-09,101112,"Channing","Frye",3.21,1.71,0.29
2008-09,101113,"Ike","Diogu",1.55,0.73,0.04
2008-09,101114,"Deron","Williams",18.89,2.79,10.36
2008-09,101115,"Andrew","Bynum",14.28,7.96,1.42
2008-09,101118,"Sean","May",2.11,1.57,0.23
2008-09,101119,"Rashad","McCants",7.29,1.45,0.89
2008-09,101120,"Antoine","Wright",5.85,1.68,0.95
2008-09,101121,"Joey","Graham",7.28,3.56,0.59
2008-09,101122,"Danny","Granger",24.69,4.87,2.61
2008-09,101123,"Gerald","Green",3.06,0.83,0.23
2008-09,101124,"Hakim","Warrick",11.60,4.95,0.80
2008-09,101126,"Nate","Robinson",15.51,3.54,3.67
2008-09,101127,"Jarrett","Jack",13.10,3.37,4.12
2008-09,101128,"Francisco","Garcia",12.68,3.35,2.31
2008-09,101129,"Luther","Head",2.61,0.91,1.02
2008-09,101130,"Johan","Petro",2.05,2.00,0.20
2008-09,101131,"Jason","Maxiell",5.51,3.95,0.29
2008-09,101132,"Linas","Kleiza",9.91,3.99,0.78
2008-09,101135,"David","Lee",15.77,11.60,2.12
2008-09,101138,"Brandon","Bass",8.37,4.48,0.52
2008-09,101139,"CJ","Miles",9.13,2.32,1.49
2008-09,101142,"Ronny","Turiaf",5.73,4.39,2.02
2008-09,101143,"Travis","Diener",2.90,1.21,1.72
2008-09,101144,"Von","Wafer",7.44,1.38,0.87
2008-09,101145,"Monta","Ellis",14.81,3.38,2.91
2008-09,101146,"Roko","Ukic",3.67,0.91,1.87
2008-09,101150,"Lou","Williams",12.67,2.01,2.95
2008-09,101154,"Andray","Blatche",8.70,4.61,1.44
2008-09,101155,"Ryan","Gomes",13.32,4.78,1.65
2008-09,101161,"Amir","Johnson",2.65,2.83,0.24
2008-09,101162,"Marcin","Gortat",2.99,3.58,0.17
2008-09,101165,"Alex","Acker",1.50,0.50,0.25
2008-09,101177,"Fabricio","Oberto",2.06,2.06,0.86
2008-09,101179,"Ronnie","Price",2.56,0.85,1.33
2008-09,101181,"Jose","Calderon",10.65,2.37,7.40
2008-09,101183,"Shavlik","Randolph",0.42,0.42,0.00
2008-09,101189,"James","Singleton",3.88,3.09,0.21
2008-09,101194,"Anthony","Roberson",1.51,0.28,0.25
2008-09,101198,"Will","Bynum",5.00,0.91,1.91
2008-09,101204,"Dwayne","Jones",1.50,1.50,0.00
2008-09,101211,"Stephen","Graham",3.44,1.17,0.40
2008-09,101214,"Jawad","Williams",0.63,0.11,0.00
2008-09,101235,"Kelenna","Azubuike",13.46,4.68,1.48
2008-09,101236,"Chuck","Hayes",1.11,3.05,0.51
2008-09,200081,"Jamario","Moon",6.95,4.40,1.14
2008-09,200745,"Andrea","Bargnani",14.66,5.07,1.15
2008-09,200746,"LaMarcus","Aldridge",17.93,7.38,1.91
2008-09,200747,"Adam","Morrison",2.61,1.00,0.51
2008-09,200748,"Tyrus","Thomas",10.58,6.27,0.95
2008-09,200749,"Shelden","Williams",2.48,2.04,0.16
2008-09,200750,"Brandon","Roy",22.63,4.74,5.13
2008-09,200751,"Randy","Foye",15.39,2.89,4.09
2008-09,200752,"Rudy","Gay",18.21,5.33,1.65
2008-09,200753,"Patrick","O'Bryant",1.35,0.88,0.15
2008-09,200754,"Mouhamed","Sene",0.56,0.39,0.00
2008-09,200755,"JJ","Redick",4.66,1.33,0.89
2008-09,200756,"Hilton","Armstrong",4.33,2.50,0.37
2008-09,200757,"Thabo","Sefolosha",4.99,3.10,1.42
2008-09,200758,"Ronnie","Brewer",13.72,3.70,2.21
2008-09,200759,"Cedric","Simmons",0.40,0.22,0.03
2008-09,200760,"Rodney","Carney",5.94,1.56,0.32
2008-09,200761,"Shawne","Williams",1.50,1.64,0.07
2008-09,200762,"Oleksiy","Pecherov",1.87,1.23,0.03
2008-09,200763,"Quincy","Douby",2.05,0.57,0.45
2008-09,200764,"Renaldo","Balkman",3.22,2.48,0.41
2008-09,200765,"Rajon","Rondo",11.62,5.07,8.04
2008-09,200766,"Marcus","Williams",0.32,0.11,0.34
2008-09,200767,"Josh","Boone",3.74,3.74,0.45
2008-09,200768,"Kyle","Lowry",7.58,2.45,3.57
2008-09,200769,"Shannon","Brown",3.06,0.67,0.58
2008-09,200770,"Jordan","Farmar",6.40,1.80,2.38
2008-09,200771,"Sergio","Rodriguez",4.34,1.59,3.49
2008-09,200772,"Maurice","Ager",0.65,0.19,0.06
2008-09,200776,"Mardy","Collins",3.75,1.60,1.66
2008-09,200778,"James","White",0.70,0.00,0.10
2008-09,200779,"Steve","Novak",6.23,1.58,0.51
2008-09,200780,"Solomon","Jones",2.29,1.73,0.18
2008-09,200781,"Paul","Davis",3.57,2.23,0.40
2008-09,200783,"Craig","Smith",9.95,3.79,1.05
2008-09,200789,"Daniel","Gibson",7.61,2.01,1.71
2008-09,200793,"Dee","Brown",2.19,1.38,1.71
2008-09,200794,"Paul","Millsap",13.18,8.38,1.77
2008-09,200796,"Leon","Powe",6.99,4.48,0.60
2008-09,200797,"Ryan","Hollins",2.34,1.59,0.11
2008-09,200798,"Cheikh","Samb",0.32,0.51,0.02
2008-09,200801,"Hassan","Adams",0.39,0.25,0.04
2008-09,200809,"Chris","Quinn",4.40,0.97,1.71
2008-09,200811,"Lou","Amundson",3.91,3.29,0.34
2008-09,200814,"Tarence","Kinsey",1.36,0.51,0.13
2008-09,200821,"Yakhouba","Diawara",2.70,1.04,0.34
2008-09,200822,"Pops","Mensah-Bonsu",5.05,5.14,0.27
2008-09,200826,"J.J.","Barea",7.52,2.16,3.28
2008-09,200835,"Walter","Herrmann",2.80,1.34,0.28
2008-09,200971,"Dontell","Jefferson",4.83,2.00,1.50
2008-09,200978,"Jeremy","Richardson",0.82,0.31,0.07
2008-09,201043,"Randolph","Morris",0.22,0.24,0.02
2008-09,201141,"Greg","Oden",8.71,6.84,0.50
2008-09,201142,"Kevin","Durant",25.28,6.51,2.77
2008-09,201143,"Al","Horford",11.20,9.04,2.36
2008-09,201144,"Mike","Conley",10.91,3.37,4.32
2008-09,201145,"Jeff","Green",15.73,6.33,1.89
2008-09,201146,"Jianlian","Yi",7.95,4.94,0.91
2008-09,201147,"Corey","Brewer",5.81,3.06,1.56
2008-09,201148,"Brandan","Wright",6.09,2.96,0.40
2008-09,201149,"Joakim","Noah",6.55,7.39,1.29
2008-09,201150,"Spencer","Hawes",11.23,7.04,1.91
2008-09,201151,"Acie","Law",2.38,0.85,1.26
2008-09,201152,"Thaddeus","Young",13.96,4.60,1.05
2008-09,201153,"Julian","Wright",3.39,2.17,0.61
2008-09,201154,"Al","Thornton",15.51,4.78,1.34
2008-09,201155,"Rodney","Stuckey",13.22,3.44,4.84
2008-09,201156,"Nick","Young",10.88,1.83,1.16
2008-09,201157,"Sean","Williams",1.54,1.52,0.25
2008-09,201158,"Marco","Belinelli",5.64,1.08,1.33
2008-09,201159,"Javaris","Crittenton",3.91,2.05,1.85
2008-09,201161,"Daequan","Cook",9.03,2.49,0.93
2008-09,201162,"Jared","Dudley",4.65,2.56,0.70
2008-09,201163,"Wilson","Chandler",14.44,5.43,2.07
2008-09,201164,"Rudy","Fernandez",10.19,2.59,1.99
2008-09,201165,"Morris","Almond",2.19,0.86,0.17
2008-09,201166,"Aaron","Brooks",10.90,1.91,2.90
2008-09,201167,"Arron","Afflalo",4.43,1.63,0.54
2008-09,201169,"Alando","Tucker",2.38,0.53,0.21
2008-09,201171,"Carl","Landry",8.86,4.76,0.54
2008-09,201172,"Gabe","Pruitt",1.21,0.56,0.51
2008-09,201173,"Marcus","Williams",1.33,0.00,0.00
2008-09,201175,"Glen","Davis",6.63,3.76,0.86
2008-09,201176,"Jermareo","Davidson",1.24,1.00,0.03
2008-09,201177,"Josh","McRoberts",1.18,1.09,0.24
2008-09,201178,"Kyrylo","Fesenko",1.29,0.97,0.11
2008-09,201180,"Yue","Sun",0.27,0.00,0.09
2008-09,201187,"Dominic","McGuire",4.40,5.28,2.44
2008-09,201188,"Marc","Gasol",11.89,7.38,1.74
2008-09,201189,"Aaron","Gray",2.39,2.68,0.56
2008-09,201193,"Demetris","Nichols",0.41,0.12,0.06
2008-09,201196,"Ramon","Sessions",12.21,3.36,5.65
2008-09,201202,"Joel","Anthony",1.89,2.59,0.36
2008-09,201228,"C.J.","Watson",9.13,2.40,2.58
2008-09,201229,"Anthony","Tolliver",2.26,1.78,0.74
2008-09,201234,"Trey","Johnson",0.44,0.11,0.00
2008-09,201235,"Courtney","Sims",0.43,0.29,0.00
2008-09,201238,"Mario","West",0.53,0.69,0.23
2008-09,201242,"Thomas","Gardner",0.80,0.23,0.07
2008-09,201336,"Blake","Ahearn",1.60,0.20,0.40
2008-09,201446,"Mike","Taylor",4.59,1.38,1.68
2008-09,201563,"Michael","Beasley",13.86,5.42,1.02
2008-09,201564,"O.J.","Mayo",18.49,3.76,3.20
2008-09,201565,"Derrick","Rose",16.60,3.87,6.24
2008-09,201566,"Russell","Westbrook",15.32,4.87,5.30
2008-09,201567,"Kevin","Love",10.96,8.95,1.02
2008-09,201568,"Danilo","Gallinari",2.88,0.93,0.25
2008-09,201569,"Eric","Gordon",15.65,2.51,2.69
2008-09,201570,"Joe","Alexander",3.48,1.44,0.53
2008-09,201571,"D.J.","Augustin",11.81,1.85,3.47
2008-09,201572,"Brook","Lopez",13.02,8.11,1.05
2008-09,201573,"Jerryd","Bayless",2.78,0.70,0.95
2008-09,201574,"Jason","Thompson",11.10,7.39,1.13
2008-09,201575,"Brandon","Rush",7.63,2.91,0.82
2008-09,201576,"Anthony","Randolph",6.24,4.54,0.61
2008-09,201577,"Robin","Lopez",2.30,1.44,0.10
2008-09,201578,"Marreese","Speights",7.51,3.62,0.37
2008-09,201579,"Roy","Hibbert",6.25,3.08,0.62
2008-09,201580,"JaVale","McGee",5.96,3.59,0.28
2008-09,201581,"JJ","Hickson",3.18,2.14,0.12
2008-09,201582,"Alexis","Ajinca",1.11,0.48,0.05
2008-09,201583,"Ryan","Anderson",5.94,3.79,0.63
2008-09,201584,"Courtney","Lee",7.88,2.17,1.11
2008-09,201585,"Kosta","Koufos",3.86,2.38,0.34
2008-09,201587,"Nicolas","Batum",5.33,2.75,0.93
2008-09,201588,"George","Hill",5.34,1.93,1.66
2008-09,201589,"Darrell","Arthur",5.15,4.22,0.52
2008-09,201590,"Donte","Greene",2.94,1.21,0.42
2008-09,201591,"DJ","White",8.86,4.57,0.86
2008-09,201592,"J.R.","Giddens",0.25,0.19,0.00
2008-09,201594,"Walter","Sharpe",0.27,0.10,0.00
2008-09,201595,"Joey","Dorsey",0.08,0.04,0.04
2008-09,201596,"Mario","Chalmers",9.98,2.78,4.91
2008-09,201599,"DeAndre","Jordan",3.17,3.29,0.15
2008-09,201601,"Luc","Mbah a Moute",7.24,5.94,1.06
2008-09,201602,"Kyle","Weaver",3.74,1.63,1.26
2008-09,201603,"Sonny","Weems",0.47,0.10,0.07
2008-09,201604,"Chris","Douglas-Roberts",3.13,0.72,0.75
2008-09,201605,"Nathan","Jawai",0.11,0.11,0.00
2008-09,201606,"Sean","Singletary",1.91,0.74,0.62
2008-09,201609,"Goran","Dragic",3.00,1.26,1.35
2008-09,201611,"Henry","Walker",1.83,0.60,0.27
2008-09,201612,"Malik","Hairston",2.63,1.47,0.68
2008-09,201616,"Darnell","Jackson",1.42,1.26,0.12
2008-09,201621,"Joe","Crawford",0.82,0.36,0.09
2008-09,201627,"Anthony","Morrow",8.78,2.58,1.04
2008-09,201628,"Bobby","Brown",4.35,0.63,1.41
2008-09,201629,"Othello","Hunter",0.52,0.57,0.02
2008-09,201631,"Steven","Hill",0.29,0.43,0.00
2008-09,201632,"Hamed","Haddadi",1.07,1.04,0.18
2008-09,201633,"Rob","Kurz",2.04,1.05,0.26
2008-09,201634,"DeMarcus","Nelson",2.52,1.14,0.62
2008-09,201805,"Chris","Hunter",0.00,0.00,0.00
2008-09,201858,"Cartier","Martin",2.39,0.92,0.36
2009-10,255,"Grant","Hill",11.12,5.43,2.35
2009-10,283,"Lindsey","Hunter",0.25,0.26,0.17
2009-10,406,"Shaquille","O'Neal",12.00,6.70,1.51
2009-10,436,"Juwan","Howard",5.40,4.14,0.75
2009-10,467,"Jason","Kidd",10.30,5.56,9.05
2009-10,686,"Antonio","McDyess",5.51,5.62,1.02
2009-10,689,"Theo","Ratliff",2.25,1.99,0.32
2009-10,693,"Joe","Smith",2.62,2.12,0.28
2009-10,703,"Kurt","Thomas",2.59,3.59,0.58
2009-10,708,"Kevin","Garnett",13.75,7.03,2.57
2009-10,711,"Jerry","Stackhouse",8.52,2.38,1.67
2009-10,714,"Michael","Finley",3.96,1.39,0.84
2009-10,739,"Rasheed","Wallace",8.66,3.96,0.98
2009-10,947,"Allen","Iverson",11.32,2.32,3.32
2009-10,948,"Marcus","Camby",7.22,11.31,2.42
2009-10,951,"Ray","Allen",16.10,3.12,2.59
2009-10,956,"Erick","Dampier",4.97,6.06,0.47
2009-10,959,"Steve","Nash",16.26,3.27,10.88
2009-10,965,"Derek","Fisher",7.50,2.07,2.45
2009-10,977,"Kobe","Bryant",24.63,4.89,4.56
2009-10,978,"Peja","Stojakovic",9.80,2.84,1.15
2009-10,979,"Jermaine","O'Neal",13.57,6.94,1.31
2009-10,980,"Zydrunas","Ilgauskas",7.29,5.31,0.74
2009-10,1088,"Chucky","Atkins",2.44,0.44,1.38
2009-10,1112,"Ben","Wallace",5.44,8.53,1.50
2009-10,1495,"Tim","Duncan",17.44,9.85,3.08
2009-10,1497,"Chauncey","Billups",18.29,2.92,5.24
2009-10,1499,"Tony","Battie",0.78,0.50,0.07
2009-10,1501,"Tim","Thomas",4.66,1.41,0.48
2009-10,1502,"Adonal","Foyle",0.00,0.00,0.00
2009-10,1503,"Tracy","McGrady",6.62,2.54,2.68
2009-10,1515,"Anthony","Parker",7.35,2.85,1.94
2009-10,1533,"Anthony","Johnson",1.59,0.59,0.77
2009-10,1536,"Stephen","Jackson",20.58,4.95,3.70
2009-10,1563,"Kevin","Ollie",0.64,0.36,0.29
2009-10,1630,"Mikki","Moore",3.59,2.16,1.13
2009-10,1710,"Mike","Bibby",8.90,2.24,3.78
2009-10,1712,"Antawn","Jamison",17.90,8.04,1.22
2009-10,1713,"Vince","Carter",15.75,3.71,2.99
2009-10,1715,"Jason","Williams",6.01,1.54,3.63
2009-10,1716,"Larry","Hughes",6.23,2.15,2.08
2009-10,1717,"Dirk","Nowitzki",25.02,7.65,2.69
2009-10,1718,"Paul","Pierce",17.51,4.19,2.95
2009-10,1725,"Rasho","Nesterovic",1.99,1.09,0.30
2009-10,1729,"Ricky","Davis",3.29,1.19,0.81
2009-10,1730,"Brian","Skinner",0.53,0.55,0.00
2009-10,1733,"Al","Harrington",15.95,5.06,1.38
2009-10,1737,"Nazr","Mohammed",6.95,4.61,0.42
2009-10,1740,"Rashard","Lewis",12.35,3.88,1.30
2009-10,1747,"Rafer","Alston",7.24,2.19,2.98
